"lemma","tense","subject","variant","form","preference"
"confundir","subjuntivo pretérito","ellos, ellas","variante ‘ra’","confundieran","0"
"confundir","subjuntivo pretérito","ellos, ellas","variante ‘se’","confundiesen","0"
"confundir","subjuntivo futuro","tú","","confundieres","0"
"confundir","subjuntivo futuro","él, ella","","confundiere","0"
"confundir","subjuntivo futuro","nosotros, nosotras","","confundiéremos","0"
"confundir","subjuntivo futuro","vosotros, vosotras","","confundiereis","0"
"confundir","subjuntivo futuro","ellos, ellas","","confundieren","0"
"confundir","imperativo","tú","","confunde","0"
"confundir","imperativo","vos","","confundí","0"
"confundir","imperativo","usted","","confunda","0"
"confundir","imperativo","vosotros, vosotras","","confundid","0"
"confundir","imperativo","ustedes","","confundan","0"
"llorar","infinitivo","impersonal","","llorar","0"
"llorar","gerundio","impersonal","","llorando","0"
"llorar","participio","impersonal","","llorado","0"
"llorar","presente","yo","","lloro","0"
"llorar","presente","tú","","lloras","0"
"llorar","presente","vos","","llorás","0"
"llorar","presente","él, ella","","llora","0"
"llorar","presente","nosotros, nosotras","","lloramos","0"
"llorar","presente","vosotros, vosotras","","lloráis","0"
"llorar","presente","ellos, ellas","","lloran","0"
"llorar","imperfecto","tú","","llorabas","0"
"llorar","imperfecto","él, ella","","lloraba","0"
"llorar","imperfecto","nosotros, nosotras","","llorábamos","0"
"llorar","imperfecto","vosotros, vosotras","","llorabais","0"
"llorar","imperfecto","ellos, ellas","","lloraban","0"
"llorar","pretérito","yo","","lloré","0"
"llorar","pretérito","tú","","lloraste","0"
"llorar","pretérito","él, ella","","lloró","0"
"llorar","pretérito","nosotros, nosotras","","lloramos","0"
"llorar","pretérito","vosotros, vosotras","","llorasteis","0"
"llorar","pretérito","ellos, ellas","","lloraron","0"
"llorar","futuro","yo","","lloraré","0"
"llorar","futuro","tú","","llorarás","0"
"llorar","futuro","él, ella","","llorará","0"
"llorar","futuro","nosotros, nosotras","","lloraremos","0"
"llorar","futuro","vosotros, vosotras","","lloraréis","0"
"llorar","futuro","ellos, ellas","","llorarán","0"
"llorar","condicional","tú","","llorarías","0"
"llorar","condicional","él, ella","","lloraría","0"
"llorar","condicional","nosotros, nosotras","","lloraríamos","0"
"llorar","condicional","vosotros, vosotras","","lloraríais","0"
"llorar","condicional","ellos, ellas","","llorarían","0"
"llorar","subjuntivo presente","tú","","llores","0"
"llorar","subjuntivo presente","él, ella","","llore","0"
"llorar","subjuntivo presente","nosotros, nosotras","","lloremos","0"
"llorar","subjuntivo presente","vosotros, vosotras","","lloréis","0"
"llorar","subjuntivo presente","ellos, ellas","","lloren","0"
"llorar","subjuntivo pretérito","tú","variante ‘ra’","lloraras","0"
"llorar","subjuntivo pretérito","tú","variante ‘se’","llorases","0"
"llorar","subjuntivo pretérito","él, ella","variante ‘ra’","llorara","0"
"llorar","subjuntivo pretérito","él, ella","variante ‘se’","llorase","0"
"llorar","subjuntivo pretérito","nosotros, nosotras","variante ‘ra’","lloráramos","0"
"llorar","subjuntivo pretérito","nosotros, nosotras","variante ‘se’","llorásemos","0"
"llorar","subjuntivo pretérito","vosotros, vosotras","variante ‘ra’","llorarais","0"
"llorar","subjuntivo pretérito","vosotros, vosotras","variante ‘se’","lloraseis","0"
"llorar","subjuntivo pretérito","ellos, ellas","variante ‘ra’","lloraran","0"
"llorar","subjuntivo pretérito","ellos, ellas","variante ‘se’","llorasen","0"
"llorar","subjuntivo futuro","tú","","llorares","0"
"llorar","subjuntivo futuro","él, ella","","llorare","0"
"llorar","subjuntivo futuro","nosotros, nosotras","","lloráremos","0"
"llorar","subjuntivo futuro","vosotros, vosotras","","llorareis","0"
"llorar","subjuntivo futuro","ellos, ellas","","lloraren","0"
"llorar","imperativo","tú","","llora","0"
"llorar","imperativo","vos","","llorá","0"
"llorar","imperativo","usted","","llore","0"
"llorar","imperativo","vosotros, vosotras","","llorad","0"
"llorar","imperativo","ustedes","","lloren","0"
"quejar","infinitivo","impersonal","","quejar","0"
"quejar","gerundio","impersonal","","quejando","0"
"quejar","participio","impersonal","","quejado","0"
"quejar","presente","yo","","quejo","0"
"quejar","presente","tú","","quejas","0"
"quejar","presente","vos","","quejás","0"
"quejar","presente","él, ella","","queja","0"
"quejar","presente","nosotros, nosotras","","quejamos","0"
"quejar","presente","vosotros, vosotras","","quejáis","0"
"quejar","presente","ellos, ellas","","quejan","0"
"quejar","imperfecto","tú","","quejabas","0"
"quejar","imperfecto","él, ella","","quejaba","0"
"quejar","imperfecto","nosotros, nosotras","","quejábamos","0"
"quejar","imperfecto","vosotros, vosotras","","quejabais","0"
"quejar","imperfecto","ellos, ellas","","quejaban","0"
"quejar","pretérito","yo","","quejé","0"
"quejar","pretérito","tú","","quejaste","0"
"quejar","pretérito","él, ella","","quejó","0"
"quejar","pretérito","nosotros, nosotras","","quejamos","0"
"quejar","pretérito","vosotros, vosotras","","quejasteis","0"
"quejar","pretérito","ellos, ellas","","quejaron","0"
"quejar","futuro","yo","","quejaré","0"
"quejar","futuro","tú","","quejarás","0"
"quejar","futuro","él, ella","","quejará","0"
"quejar","futuro","nosotros, nosotras","","quejaremos","0"
"quejar","futuro","vosotros, vosotras","","quejaréis","0"
"quejar","futuro","ellos, ellas","","quejarán","0"
"quejar","condicional","tú","","quejarías","0"
"quejar","condicional","él, ella","","quejaría","0"
"quejar","condicional","nosotros, nosotras","","quejaríamos","0"
"quejar","condicional","vosotros, vosotras","","quejaríais","0"
"quejar","condicional","ellos, ellas","","quejarían","0"
"quejar","subjuntivo presente","tú","","quejes","0"
"quejar","subjuntivo presente","él, ella","","queje","0"
"quejar","subjuntivo presente","nosotros, nosotras","","quejemos","0"
"quejar","subjuntivo presente","vosotros, vosotras","","quejéis","0"
"quejar","subjuntivo presente","ellos, ellas","","quejen","0"
"quejar","subjuntivo pretérito","tú","variante ‘ra’","quejaras","0"
"quejar","subjuntivo pretérito","tú","variante ‘se’","quejases","0"
"quejar","subjuntivo pretérito","él, ella","variante ‘ra’","quejara","0"
"quejar","subjuntivo pretérito","él, ella","variante ‘se’","quejase","0"
"quejar","subjuntivo pretérito","nosotros, nosotras","variante ‘ra’","quejáramos","0"
"quejar","subjuntivo pretérito","nosotros, nosotras","variante ‘se’","quejásemos","0"
"quejar","subjuntivo pretérito","vosotros, vosotras","variante ‘ra’","quejarais","0"
"quejar","subjuntivo pretérito","vosotros, vosotras","variante ‘se’","quejaseis","0"
"quejar","subjuntivo pretérito","ellos, ellas","variante ‘ra’","quejaran","0"
"quejar","subjuntivo pretérito","ellos, ellas","variante ‘se’","quejasen","0"
"quejar","subjuntivo futuro","tú","","quejares","0"
"quejar","subjuntivo futuro","él, ella","","quejare","0"
"quejar","subjuntivo futuro","nosotros, nosotras","","quejáremos","0"
"quejar","subjuntivo futuro","vosotros, vosotras","","quejareis","0"
"quejar","subjuntivo futuro","ellos, ellas","","quejaren","0"
"quejar","imperativo","tú","","queja","0"
"quejar","imperativo","vos","","quejá","0"
"quejar","imperativo","usted","","queje","0"
"quejar","imperativo","vosotros, vosotras","","quejad","0"
"quejar","imperativo","ustedes","","quejen","0"
"presionar","infinitivo","impersonal","","presionar","0"
"presionar","gerundio","impersonal","","presionando","0"
"presionar","participio","impersonal","","presionado","0"
"presionar","presente","yo","","presiono","0"
"presionar","presente","tú","","presionas","0"
"presionar","presente","vos","","presionás","0"
"presionar","presente","él, ella","","presiona","0"
"presionar","presente","nosotros, nosotras","","presionamos","0"
"presionar","presente","vosotros, vosotras","","presionáis","0"
"presionar","presente","ellos, ellas","","presionan","0"
"presionar","imperfecto","tú","","presionabas","0"
"presionar","imperfecto","él, ella","","presionaba","0"
"presionar","imperfecto","nosotros, nosotras","","presionábamos","0"
"presionar","imperfecto","vosotros, vosotras","","presionabais","0"
"presionar","imperfecto","ellos, ellas","","presionaban","0"
"presionar","pretérito","yo","","presioné","0"
"presionar","pretérito","tú","","presionaste","0"
"presionar","pretérito","él, ella","","presionó","0"
"presionar","pretérito","nosotros, nosotras","","presionamos","0"
"presionar","pretérito","vosotros, vosotras","","presionasteis","0"
"presionar","pretérito","ellos, ellas","","presionaron","0"
"presionar","futuro","yo","","presionaré","0"
"presionar","futuro","tú","","presionarás","0"
"presionar","futuro","él, ella","","presionará","0"
"presionar","futuro","nosotros, nosotras","","presionaremos","0"
"presionar","futuro","vosotros, vosotras","","presionaréis","0"
"presionar","futuro","ellos, ellas","","presionarán","0"
"presionar","condicional","tú","","presionarías","0"
"presionar","condicional","él, ella","","presionaría","0"
"presionar","condicional","nosotros, nosotras","","presionaríamos","0"
"presionar","condicional","vosotros, vosotras","","presionaríais","0"
"presionar","condicional","ellos, ellas","","presionarían","0"
"presionar","subjuntivo presente","tú","","presiones","0"
"presionar","subjuntivo presente","él, ella","","presione","0"
"presionar","subjuntivo presente","nosotros, nosotras","","presionemos","0"
"presionar","subjuntivo presente","vosotros, vosotras","","presionéis","0"
"presionar","subjuntivo presente","ellos, ellas","","presionen","0"
"presionar","subjuntivo pretérito","tú","variante ‘ra’","presionaras","0"
"presionar","subjuntivo pretérito","tú","variante ‘se’","presionases","0"
"presionar","subjuntivo pretérito","él, ella","variante ‘ra’","presionara","0"
"presionar","subjuntivo pretérito","él, ella","variante ‘se’","presionase","0"
"presionar","subjuntivo pretérito","nosotros, nosotras","variante ‘ra’","presionáramos","0"
"presionar","subjuntivo pretérito","nosotros, nosotras","variante ‘se’","presionásemos","0"
"presionar","subjuntivo pretérito","vosotros, vosotras","variante ‘ra’","presionarais","0"
"presionar","subjuntivo pretérito","vosotros, vosotras","variante ‘se’","presionaseis","0"
"presionar","subjuntivo pretérito","ellos, ellas","variante ‘ra’","presionaran","0"
"presionar","subjuntivo pretérito","ellos, ellas","variante ‘se’","presionasen","0"
"presionar","subjuntivo futuro","tú","","presionares","0"
"presionar","subjuntivo futuro","él, ella","","presionare","0"
"presionar","subjuntivo futuro","nosotros, nosotras","","presionáremos","0"
"presionar","subjuntivo futuro","vosotros, vosotras","","presionareis","0"
"presionar","subjuntivo futuro","ellos, ellas","","presionaren","0"
"presionar","imperativo","tú","","presiona","0"
"presionar","imperativo","vos","","presioná","0"
"presionar","imperativo","usted","","presione","0"
"presionar","imperativo","vosotros, vosotras","","presionad","0"
"presionar","imperativo","ustedes","","presionen","0"
"propiciar","infinitivo","impersonal","","propiciar","0"
"propiciar","gerundio","impersonal","","propiciando","0"
"propiciar","participio","impersonal","","propiciado","0"
"propiciar","presente","yo","","propicio","0"
"propiciar","presente","tú","","propicias","0"
"propiciar","presente","vos","","propiciás","0"
"propiciar","presente","él, ella","","propicia","0"
"propiciar","presente","nosotros, nosotras","","propiciamos","0"
"propiciar","presente","vosotros, vosotras","","propiciáis","0"
"propiciar","presente","ellos, ellas","","propician","0"
"propiciar","imperfecto","tú","","propiciabas","0"
"propiciar","imperfecto","él, ella","","propiciaba","0"
"propiciar","imperfecto","nosotros, nosotras","","propiciábamos","0"
"propiciar","imperfecto","vosotros, vosotras","","propiciabais","0"
"propiciar","imperfecto","ellos, ellas","","propiciaban","0"
"propiciar","pretérito","yo","","propicié","0"
"propiciar","pretérito","tú","","propiciaste","0"
"propiciar","pretérito","él, ella","","propició","0"
"propiciar","pretérito","nosotros, nosotras","","propiciamos","0"
"propiciar","pretérito","vosotros, vosotras","","propiciasteis","0"
"propiciar","pretérito","ellos, ellas","","propiciaron","0"
"propiciar","futuro","yo","","propiciaré","0"
"propiciar","futuro","tú","","propiciarás","0"
"propiciar","futuro","él, ella","","propiciará","0"
"propiciar","futuro","nosotros, nosotras","","propiciaremos","0"
"propiciar","futuro","vosotros, vosotras","","propiciaréis","0"
"propiciar","futuro","ellos, ellas","","propiciarán","0"
"propiciar","condicional","tú","","propiciarías","0"
"propiciar","condicional","él, ella","","propiciaría","0"
"propiciar","condicional","nosotros, nosotras","","propiciaríamos","0"
"propiciar","condicional","vosotros, vosotras","","propiciaríais","0"
"propiciar","condicional","ellos, ellas","","propiciarían","0"
"propiciar","subjuntivo presente","tú","","propicies","0"
"propiciar","subjuntivo presente","él, ella","","propicie","0"
"propiciar","subjuntivo presente","nosotros, nosotras","","propiciemos","0"
"propiciar","subjuntivo presente","vosotros, vosotras","","propiciéis","0"
